id,street_id,ward_id,district_id,city_id,country_id,full_address,tsv
4057,,,,,1,,
4058,,,,,1,,
4059,,26887.0,764.0,79.0,1,nguyễn thái sơn phường 5 quận gò vấp thành phố hồ chí minh,'5':5A 'chi':12A 'go':7A 'ho':11A 'minh':13A 'nguyen':1A 'pho':10A 'phuong':4A 'quan':6A 'son':3A 'thai':2A 'thanh':9A 'vap':8A
4060,,27646.0,786.0,79.0,1,xã phước kiển huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'kien':3A 'minh':11A 'nha':5A 'pho':8A 'phuoc':2A 'thanh':7A 'xa':1A
4061,,27619.0,785.0,79.0,1,phạm hùng xã bình hưng huyện bình chánh thành phố hồ chí minh,"'binh':4A,7A 'chanh':8A 'chi':12A 'ho':11A 'hung':2A,5A 'huyen':6A 'minh':13A 'pham':1A 'pho':10A 'thanh':9A 'xa':3A"
4062,,27019.0,767.0,79.0,1,tân hương phường tân quý quận tân phú thành phố hồ chí minh,"'chi':12A 'ho':11A 'huong':2A 'minh':13A 'pho':10A 'phu':8A 'phuong':3A 'quan':6A 'quy':5A 'tan':1A,4A,7A 'thanh':9A"
4063,,9862.0,274.0,1.0,1,xã vân canh huyện hoài đức thành phố hà nội,'canh':3A 'duc':6A 'ha':9A 'hoai':5A 'huyen':4A 'noi':10A 'pho':8A 'thanh':7A 'van':2A 'xa':1A
4064,,,,,1,,
4065,,,764.0,79.0,1,đường số 1 quận gò vấp thành phố hồ chí minh,'1':3A 'chi':10A 'duong':1A 'go':5A 'ho':9A 'minh':11A 'pho':8A 'quan':4A 'so':2A 'thanh':7A 'vap':6A
4066,,,,,1,,
4067,,9562.0,268.0,1.0,1,phường yên nghĩa quận hà đông thành phố hà nội,"'dong':6A 'ha':5A,9A 'nghia':3A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'yen':2A"
4068,,8974.0,250.0,1.0,1,xã đại thịnh huyện mê linh thành phố hà nội,'dai':2A 'ha':9A 'huyen':4A 'linh':6A 'me':5A 'noi':10A 'pho':8A 'thanh':7A 'thinh':3A 'xa':1A
4069,,,,,1,,
4070,,,,,1,,
4071,,,,,1,,
4072,,26950.0,765.0,79.0,1,xô viết nghệ tĩnh phường 17 quận bình thạnh thành phố hồ chí minh,"'17':6A 'binh':8A 'chi':13A 'ho':12A 'minh':14A 'nghe':3A 'pho':11A 'phuong':5A 'quan':7A 'thanh':9A,10A 'tinh':4A 'viet':2A 'xo':1A"
4073,,,765.0,79.0,1,xô viết nghệ tĩnh quận bình thạnh thành phố hồ chí minh,"'binh':6A 'chi':11A 'ho':10A 'minh':12A 'nghe':3A 'pho':9A 'quan':5A 'thanh':7A,8A 'tinh':4A 'viet':2A 'xo':1A"
4074,,,20.0,1.0,1,huyện thanh trì thành phố hà nội,"'ha':6A 'huyen':1A 'noi':7A 'pho':5A 'thanh':2A,4A 'tri':3A"
4075,,,,,1,,
4076,,28030.0,803.0,80.0,1,xã phước lợi huyện bến lức tỉnh long an,'an':9A 'ben':5A 'huyen':4A 'loi':3A 'long':8A 'luc':6A 'phuoc':2A 'tinh':7A 'xa':1A
4077,,,777.0,79.0,1,quận bình tân thành phố hồ chí minh,'binh':2A 'chi':7A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'tan':3A 'thanh':4A
4078,,,,,1,,
4079,,,765.0,79.0,1,ngô đức kế quận bình thạnh thành phố hồ chí minh,"'binh':5A 'chi':10A 'duc':2A 'ho':9A 'ke':3A 'minh':11A 'ngo':1A 'pho':8A 'quan':4A 'thanh':6A,7A"
4080,,26965.0,766.0,79.0,1,phường 2 quận tân bình thành phố hồ chí minh,'2':2A 'binh':5A 'chi':9A 'ho':8A 'minh':10A 'pho':7A 'phuong':1A 'quan':3A 'tan':4A 'thanh':6A
4081,,27358.0,775.0,79.0,1,hậu giang phường 12 quận 6 thành phố hồ chí minh,'12':4A '6':6A 'chi':10A 'giang':2A 'hau':1A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thanh':7A
4082,,,,,1,,
4083,,,,,1,,
4084,,,775.0,79.0,1,quận 6 thành phố hồ chí minh,'6':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
4085,,358.0,9.0,1.0,1,phường phương liệt quận thanh xuân thành phố hà nội,"'ha':9A 'liet':3A 'noi':10A 'pho':8A 'phuong':1A,2A 'quan':4A 'thanh':5A,7A 'xuan':6A"
4086,,,,,1,,
4087,,11407.0,305.0,31.0,1,phường vĩnh niệm quận lê chân thành phố hải phòng,'chan':6A 'hai':9A 'le':5A 'niem':3A 'pho':8A 'phong':10A 'phuong':1A 'quan':4A 'thanh':7A 'vinh':2A
4088,,127.0,4.0,1.0,1,phường việt hưng quận long biên thành phố hà nội,'bien':6A 'ha':9A 'hung':3A 'long':5A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'viet':2A
4089,,,,,1,,
4090,,,,,1,,
4091,,,771.0,79.0,1,quận 10 thành phố hồ chí minh,'10':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
4092,,,778.0,79.0,1,quận 7 thành phố hồ chí minh,'7':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
4093,,349.0,9.0,1.0,1,phường khương trung quận thanh xuân thành phố hà nội,"'ha':9A 'khuong':2A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':5A,7A 'trung':3A 'xuan':6A"
4094,,,,,1,,
4095,,,765.0,79.0,1,nơ trang long quận bình thạnh thành phố hồ chí minh,"'binh':5A 'chi':10A 'ho':9A 'long':3A 'minh':11A 'no':1A 'pho':8A 'quan':4A 'thanh':6A,7A 'trang':2A"
4096,,,,,1,,
4097,,,,,1,,
4098,,,,,1,,
4099,,,282.0,1.0,1,huyện mỹ đức thành phố hà nội,'duc':3A 'ha':6A 'huyen':1A 'my':2A 'noi':7A 'pho':5A 'thanh':4A
4100,,,,,1,,
4101,,,,,1,,
4102,,,,,1,,
4103,,118.0,4.0,1.0,1,phường ngọc thụy quận long biên thành phố hà nội,'bien':6A 'ha':9A 'long':5A 'ngoc':2A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'thuy':3A
4104,,,,,1,,
4105,,,,,1,,
4106,,26965.0,766.0,79.0,1,trà khúc phường 2 quận tân bình thành phố hồ chí minh,'2':4A 'binh':7A 'chi':11A 'ho':10A 'khuc':2A 'minh':12A 'pho':9A 'phuong':3A 'quan':5A 'tan':6A 'thanh':8A 'tra':1A
4107,,25972.0,725.0,74.0,1,phường thuận giao thành phố thuận an tỉnh bình dương,"'an':7A 'binh':9A 'duong':10A 'giao':3A 'pho':5A 'phuong':1A 'thanh':4A 'thuan':2A,6A 'tinh':8A"
4108,,,766.0,79.0,1,quận tân bình thành phố hồ chí minh,'binh':3A 'chi':7A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'tan':2A 'thanh':4A
4109,,,,,1,,
4110,,,,,1,,
4111,,,,,1,,
4112,,205.0,6.0,1.0,1,phường thổ quan quận đống đa thành phố hà nội,"'da':6A 'dong':5A 'ha':9A 'noi':10A 'pho':8A 'phuong':1A 'quan':3A,4A 'thanh':7A 'tho':2A"
4113,,26806.0,769.0,79.0,1,phường tam phú thành phố thủ đức thành phố hồ chí minh,"'chi':11A 'duc':7A 'ho':10A 'minh':12A 'pho':5A,9A 'phu':3A 'phuong':1A 'tam':2A 'thanh':4A,8A 'thu':6A"
4114,,,769.0,79.0,1,thành phố thủ đức thành phố hồ chí minh,"'chi':8A 'duc':4A 'ho':7A 'minh':9A 'pho':2A,6A 'thanh':1A,5A 'thu':3A"
4115,,,769.0,79.0,1,thành phố thủ đức thành phố hồ chí minh,"'chi':8A 'duc':4A 'ho':7A 'minh':9A 'pho':2A,6A 'thanh':1A,5A 'thu':3A"
4116,,,,,1,,
4117,,,769.0,79.0,1,thành phố thủ đức thành phố hồ chí minh,"'chi':8A 'duc':4A 'ho':7A 'minh':9A 'pho':2A,6A 'thanh':1A,5A 'thu':3A"
4118,,22390.0,568.0,56.0,1,xã vĩnh ngọc thành phố nha trang tỉnh khánh hòa,'hoa':10A 'khanh':9A 'ngoc':3A 'nha':6A 'pho':5A 'thanh':4A 'tinh':8A 'trang':7A 'vinh':2A 'xa':1A
4119,,,,,1,,
4120,,,,,1,,
4121,,9541.0,268.0,1.0,1,phường mộ lao quận hà đông thành phố hà nội,"'dong':6A 'ha':5A,9A 'lao':3A 'mo':2A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A"
4122,,,769.0,79.0,1,thành phố thủ đức thành phố hồ chí minh,"'chi':8A 'duc':4A 'ho':7A 'minh':9A 'pho':2A,6A 'thanh':1A,5A 'thu':3A"
4123,,,767.0,79.0,1,hòa bình quận tân phú thành phố hồ chí minh,'binh':2A 'chi':9A 'ho':8A 'hoa':1A 'minh':10A 'pho':7A 'phu':5A 'quan':3A 'tan':4A 'thanh':6A
4124,,27655.0,786.0,79.0,1,xã phú xuân huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'minh':11A 'nha':5A 'pho':8A 'phu':2A 'thanh':7A 'xa':1A 'xuan':3A
4125,,9982.0,276.0,1.0,1,xã bình yên huyện thạch thất thành phố hà nội,'binh':2A 'ha':9A 'huyen':4A 'noi':10A 'pho':8A 'thach':5A 'thanh':7A 'that':6A 'xa':1A 'yen':3A
4126,,,725.0,74.0,1,thành phố thuận an tỉnh bình dương,'an':4A 'binh':6A 'duong':7A 'pho':2A 'thanh':1A 'thuan':3A 'tinh':5A
4127,,20563.0,507.0,49.0,1,phường điện ngọc thị xã điện bàn tỉnh quảng nam,"'ban':7A 'dien':2A,6A 'nam':10A 'ngoc':3A 'phuong':1A 'quang':9A 'thi':4A 'tinh':8A 'xa':5A"
4128,,,786.0,79.0,1,huỳnh tấn phát huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'huynh':1A 'minh':11A 'nha':5A 'phat':3A 'pho':8A 'tan':2A 'thanh':7A
4129,,27220.0,772.0,79.0,1,phường 3 quận 11 thành phố hồ chí minh,'11':4A '3':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
4130,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
4131,,,,,1,,
4132,,,,,1,,
4133,,,336.0,34.0,1,thành phố thái bình tỉnh thái bình,"'binh':4A,7A 'pho':2A 'thai':3A,6A 'thanh':1A 'tinh':5A"
4134,,,,,1,,
4135,,,,,1,,
4136,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
4137,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
4138,,26965.0,766.0,79.0,1,hồng hà phường 2 quận tân bình thành phố hồ chí minh,'2':4A 'binh':7A 'chi':11A 'ha':2A 'ho':10A 'hong':1A 'minh':12A 'pho':9A 'phuong':3A 'quan':5A 'tan':6A 'thanh':8A
4139,,,,74.0,1,tỉnh bình dương,'binh':2A 'duong':3A 'tinh':1A
4140,,,,,1,,
4141,,9544.0,268.0,1.0,1,phường vạn phúc quận hà đông thành phố hà nội,"'dong':6A 'ha':5A,9A 'noi':10A 'pho':8A 'phuc':3A 'phuong':1A 'quan':4A 'thanh':7A 'van':2A"
4142,,,,,1,,
4143,,,,,1,,
4144,,26377.0,731.0,75.0,1,phường phước tân thành phố biên hòa tỉnh đồng nai,'bien':6A 'dong':9A 'hoa':7A 'nai':10A 'pho':5A 'phuoc':2A 'phuong':1A 'tan':3A 'thanh':4A 'tinh':8A
4145,,,776.0,79.0,1,quận 8 thành phố hồ chí minh,'8':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
4146,,,765.0,79.0,1,lê trực quận bình thạnh thành phố hồ chí minh,"'binh':4A 'chi':9A 'ho':8A 'le':1A 'minh':10A 'pho':7A 'quan':3A 'thanh':5A,6A 'truc':2A"
4147,,103.0,3.0,1.0,1,phường xuân la quận tây hồ thành phố hà nội,'ha':9A 'ho':6A 'la':3A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'tay':5A 'thanh':7A 'xuan':2A
4148,,27646.0,786.0,79.0,1,xã phước kiển huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'kien':3A 'minh':11A 'nha':5A 'pho':8A 'phuoc':2A 'thanh':7A 'xa':1A
4149,,,,,1,,
4150,,,,,1,,
4151,,,,,1,,
4152,,,,,1,,
4153,,,,,1,,
4154,,26968.0,766.0,79.0,1,hậu giang phường 4 quận tân bình thành phố hồ chí minh,'4':4A 'binh':7A 'chi':11A 'giang':2A 'hau':1A 'ho':10A 'minh':12A 'pho':9A 'phuong':3A 'quan':5A 'tan':6A 'thanh':8A
4155,,27475.0,778.0,79.0,1,phường tân hưng quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'hung':3A 'minh':10A 'pho':7A 'phuong':1A 'quan':4A 'tan':2A 'thanh':6A
4156,,,,,1,,
4157,,26965.0,766.0,79.0,1,bạch đằng phường 2 quận tân bình thành phố hồ chí minh,'2':4A 'bach':1A 'binh':7A 'chi':11A 'dang':2A 'ho':10A 'minh':12A 'pho':9A 'phuong':3A 'quan':5A 'tan':6A 'thanh':8A
4158,,,,,1,,
4159,,26878.0,764.0,79.0,1,đường số 5 phường 16 quận gò vấp thành phố hồ chí minh,'16':5A '5':3A 'chi':12A 'duong':1A 'go':7A 'ho':11A 'minh':13A 'pho':10A 'phuong':4A 'quan':6A 'so':2A 'thanh':9A 'vap':8A
4160,,,,,1,,
4161,,,,,1,,
4162,,25948.0,724.0,74.0,1,phường tân đông hiệp thành phố dĩ an tỉnh bình dương,'an':8A 'binh':10A 'di':7A 'dong':3A 'duong':11A 'hiep':4A 'pho':6A 'phuong':1A 'tan':2A 'thanh':5A 'tinh':9A
4163,,,,,1,,
4164,,,6.0,1.0,1,phố kim hoa quận đống đa thành phố hà nội,"'da':6A 'dong':5A 'ha':9A 'hoa':3A 'kim':2A 'noi':10A 'pho':1A,8A 'quan':4A 'thanh':7A"
4165,,337.0,8.0,1.0,1,phường hoàng liệt quận hoàng mai thành phố hà nội,"'ha':9A 'hoang':2A,5A 'liet':3A 'mai':6A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A"
4166,,,,,1,,
4167,,,,,1,,
4168,,27928.0,801.0,80.0,1,xã mỹ bình huyện đức huệ tỉnh long an,'an':9A 'binh':3A 'duc':5A 'hue':6A 'huyen':4A 'long':8A 'my':2A 'tinh':7A 'xa':1A
4169,,27928.0,801.0,80.0,1,xã mỹ bình huyện đức huệ tỉnh long an,'an':9A 'binh':3A 'duc':5A 'hue':6A 'huyen':4A 'long':8A 'my':2A 'tinh':7A 'xa':1A
4170,,27928.0,801.0,80.0,1,xã mỹ bình huyện đức huệ tỉnh long an,'an':9A 'binh':3A 'duc':5A 'hue':6A 'huyen':4A 'long':8A 'my':2A 'tinh':7A 'xa':1A
4171,,,,,1,,
4172,,,,,1,,
4173,,,111.0,12.0,1,phường hội nghĩa huyện tân uyên tỉnh lai châu,'chau':9A 'hoi':2A 'huyen':4A 'lai':8A 'nghia':3A 'phuong':1A 'tan':5A 'tinh':7A 'uyen':6A
4174,,24802.0,672.0,68.0,1,phường 3 thành phố đà lạt tỉnh lâm đồng,'3':2A 'da':5A 'dong':9A 'lam':8A 'lat':6A 'pho':4A 'phuong':1A 'thanh':3A 'tinh':7A
4175,,,747.0,77.0,1,thành phố vũng tàu tỉnh bà rịa - vũng tàu,"'ba':6A 'pho':2A 'ria':7A 'tau':4A,10A 'thanh':1A 'tinh':5A 'vung':3A,9A"
4176,,,,,1,,
4177,,,1.0,1.0,1,quận ba đình thành phố hà nội,'ba':2A 'dinh':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
4178,,,,,1,,
4179,,,,74.0,1,tỉnh bình dương,'binh':2A 'duong':3A 'tinh':1A
4180,,8881.0,247.0,26.0,1,xã hướng đạo huyện tam dương tỉnh vĩnh phúc,'dao':3A 'duong':6A 'huong':2A 'huyen':4A 'phuc':9A 'tam':5A 'tinh':7A 'vinh':8A 'xa':1A
4181,,,785.0,79.0,1,huyện bình chánh thành phố hồ chí minh,'binh':2A 'chanh':3A 'chi':7A 'ho':6A 'huyen':1A 'minh':8A 'pho':5A 'thanh':4A
4182,,,,,1,,
4183,,2578.0,76.0,8.0,1,xã hợp hòa huyện sơn dương tỉnh tuyên quang,'duong':6A 'hoa':3A 'hop':2A 'huyen':4A 'quang':9A 'son':5A 'tinh':7A 'tuyen':8A 'xa':1A
4184,,,,,1,,
4185,,,,,1,,
4186,,,19.0,1.0,1,quận nam từ liêm thành phố hà nội,'ha':7A 'liem':4A 'nam':2A 'noi':8A 'pho':6A 'quan':1A 'thanh':5A 'tu':3A
4187,,,,40.0,1,tỉnh nghệ an,'an':3A 'nghe':2A 'tinh':1A
4188,,25948.0,724.0,74.0,1,phường tân đông hiệp thành phố dĩ an tỉnh bình dương,'an':8A 'binh':10A 'di':7A 'dong':3A 'duong':11A 'hiep':4A 'pho':6A 'phuong':1A 'tan':2A 'thanh':5A 'tinh':9A
4189,,,777.0,79.0,1,quận bình tân thành phố hồ chí minh,'binh':2A 'chi':7A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'tan':3A 'thanh':4A
4190,,,268.0,1.0,1,quận hà đông thành phố hà nội,"'dong':3A 'ha':2A,6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A"
4191,,,,,1,,
4192,,,,,1,,
4193,,,,,1,,
4194,,,,,1,,
4195,,,3.0,1.0,1,quận tây hồ thành phố hà nội,'ha':6A 'ho':3A 'noi':7A 'pho':5A 'quan':1A 'tay':2A 'thanh':4A
4196,,67.0,2.0,1.0,1,phường chương dương quận hoàn kiếm thành phố hà nội,'chuong':2A 'duong':3A 'ha':9A 'hoan':5A 'kiem':6A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A
4197,,27529.0,783.0,79.0,1,xã phước hiệp huyện củ chi thành phố hồ chí minh,"'chi':6A,10A 'cu':5A 'hiep':3A 'ho':9A 'huyen':4A 'minh':11A 'pho':8A 'phuoc':2A 'thanh':7A 'xa':1A"
4198,,26787.0,761.0,79.0,1,phường tân hưng thuận quận 12 thành phố hồ chí minh,'12':6A 'chi':10A 'ho':9A 'hung':3A 'minh':11A 'pho':8A 'phuong':1A 'quan':5A 'tan':2A 'thanh':7A 'thuan':4A
4199,,26787.0,761.0,79.0,1,phường tân hưng thuận quận 12 thành phố hồ chí minh,'12':6A 'chi':10A 'ho':9A 'hung':3A 'minh':11A 'pho':8A 'phuong':1A 'quan':5A 'tan':2A 'thanh':7A 'thuan':4A
4200,,,,,1,,
4201,,,,,1,,
4202,,,,,1,,
4203,,,,,1,,
4204,,,,,1,,
4205,,,,,1,,
4206,,,,,1,,
4207,,,,,1,,
4208,,,,,1,,
4209,,,,,1,,
4210,,,748.0,77.0,1,thành phố bà rịa tỉnh bà rịa - vũng tàu,"'ba':3A,6A 'pho':2A 'ria':4A,7A 'tau':10A 'thanh':1A 'tinh':5A 'vung':9A"
4211,,,,,1,,
4212,,,,,1,,
4213,,,,,1,,
4214,,,,,1,,
4215,,22525.0,571.0,56.0,1,xã vạn hưng huyện vạn ninh tỉnh khánh hòa,"'hoa':9A 'hung':3A 'huyen':4A 'khanh':8A 'ninh':6A 'tinh':7A 'van':2A,5A 'xa':1A"
4216,,22525.0,571.0,56.0,1,xã vạn hưng huyện vạn ninh tỉnh khánh hòa,"'hoa':9A 'hung':3A 'huyen':4A 'khanh':8A 'ninh':6A 'tinh':7A 'van':2A,5A 'xa':1A"
4217,,,,,1,,
4218,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
4219,,,731.0,75.0,1,thành phố biên hòa tỉnh đồng nai,'bien':3A 'dong':6A 'hoa':4A 'nai':7A 'pho':2A 'thanh':1A 'tinh':5A
4220,,,765.0,79.0,1,bạch đằng quận bình thạnh thành phố hồ chí minh,"'bach':1A 'binh':4A 'chi':9A 'dang':2A 'ho':8A 'minh':10A 'pho':7A 'quan':3A 'thanh':5A,6A"
4221,,,761.0,79.0,1,quận 12 thành phố hồ chí minh,'12':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
4222,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
4223,,,776.0,79.0,1,quận 8 thành phố hồ chí minh,'8':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
4224,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
4225,,,,,1,,
4226,,26527.0,747.0,77.0,1,phường 8 thành phố vũng tàu tỉnh bà rịa - vũng tàu,"'8':2A 'ba':8A 'pho':4A 'phuong':1A 'ria':9A 'tau':6A,12A 'thanh':3A 'tinh':7A 'vung':5A,11A"
4227,,,,,1,,
4228,,,,,1,,
4229,,,,,1,,
4230,,,,,1,,
4231,,24808.0,672.0,68.0,1,xã tà nung thành phố đà lạt tỉnh lâm đồng,'da':6A 'dong':10A 'lam':9A 'lat':7A 'nung':3A 'pho':5A 'ta':2A 'thanh':4A 'tinh':8A 'xa':1A
4232,,20431.0,503.0,49.0,1,xã cẩm thanh thành phố hội an tỉnh quảng nam,"'an':7A 'cam':2A 'hoi':6A 'nam':10A 'pho':5A 'quang':9A 'thanh':3A,4A 'tinh':8A 'xa':1A"
4233,,9790.0,273.0,1.0,1,xã thọ an huyện đan phượng thành phố hà nội,'an':3A 'dan':5A 'ha':9A 'huyen':4A 'noi':10A 'pho':8A 'phuong':6A 'thanh':7A 'tho':2A 'xa':1A
4234,,27130.0,770.0,79.0,1,lê văn sỹ phường 12 quận 3 thành phố hồ chí minh,'12':5A '3':7A 'chi':11A 'ho':10A 'le':1A 'minh':12A 'pho':9A 'phuong':4A 'quan':6A 'sy':3A 'thanh':8A 'van':2A
4235,,22963.0,593.0,60.0,1,xã tiến lợi thành phố phan thiết tỉnh bình thuận,'binh':9A 'loi':3A 'phan':6A 'pho':5A 'thanh':4A 'thiet':7A 'thuan':10A 'tien':2A 'tinh':8A 'xa':1A
4236,,27301.0,774.0,79.0,1,an dương vương phường 4 quận 5 thành phố hồ chí minh,'4':5A '5':7A 'an':1A 'chi':11A 'duong':2A 'ho':10A 'minh':12A 'pho':9A 'phuong':4A 'quan':6A 'thanh':8A 'vuong':3A
4237,,,,,1,,
4238,,178.0,6.0,1.0,1,phường cát linh quận đống đa thành phố hà nội,'cat':2A 'da':6A 'dong':5A 'ha':9A 'linh':3A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A
4239,,,,,1,,
4240,,26917.0,765.0,79.0,1,bùi đình túy phường 12 quận bình thạnh thành phố hồ chí minh,"'12':5A 'binh':7A 'bui':1A 'chi':12A 'dinh':2A 'ho':11A 'minh':13A 'pho':10A 'phuong':4A 'quan':6A 'thanh':8A,9A 'tuy':3A"
4241,,,,,1,,
4242,,,,,1,,
4243,,,168.0,19.0,1,huyện phú lương tỉnh thái nguyên,'huyen':1A 'luong':3A 'nguyen':6A 'phu':2A 'thai':5A 'tinh':4A
4244,,,,,1,,
4245,,,440.0,42.0,1,huyện đức thọ tỉnh hà tĩnh,"'duc':2A 'ha':5A 'huyen':1A 'tho':3A 'tinh':4A,6A"
4246,,,785.0,79.0,1,huyện bình chánh thành phố hồ chí minh,'binh':2A 'chanh':3A 'chi':7A 'ho':6A 'huyen':1A 'minh':8A 'pho':5A 'thanh':4A
4247,,295.0,7.0,1.0,1,phường minh khai quận hai bà trưng thành phố hà nội,'ba':6A 'ha':10A 'hai':5A 'khai':3A 'minh':2A 'noi':11A 'pho':9A 'phuong':1A 'quan':4A 'thanh':8A 'trung':7A
4248,,,751.0,77.0,1,huyện xuyên mộc tỉnh bà rịa - vũng tàu,'ba':5A 'huyen':1A 'moc':3A 'ria':6A 'tau':9A 'tinh':4A 'vung':8A 'xuyen':2A
4249,,,17.0,1.0,1,huyện đông anh thành phố hà nội,'anh':3A 'dong':2A 'ha':6A 'huyen':1A 'noi':7A 'pho':5A 'thanh':4A
4250,,,17.0,1.0,1,huyện đông anh thành phố hà nội,'anh':3A 'dong':2A 'ha':6A 'huyen':1A 'noi':7A 'pho':5A 'thanh':4A
4251,,,,,1,,
4252,,,,,1,,
4253,,12061.0,327.0,33.0,1,xã đồng than huyện yên mỹ tỉnh hưng yên,"'dong':2A 'hung':8A 'huyen':4A 'my':6A 'than':3A 'tinh':7A 'xa':1A 'yen':5A,9A"
4254,,,,,1,,
4255,,,,,1,,
4256,,,,,1,,
4257,,,,,1,,
4258,,15988.0,399.0,38.0,1,xã hoằng tiến huyện hoằng hóa tỉnh thanh hóa,"'hoa':6A,9A 'hoang':2A,5A 'huyen':4A 'thanh':8A 'tien':3A 'tinh':7A 'xa':1A"
4259,,,,,1,,
4260,,,,,1,,
4261,,26812.0,769.0,79.0,1,phường hiệp bình chánh thành phố thủ đức thành phố hồ chí minh,"'binh':3A 'chanh':4A 'chi':12A 'duc':8A 'hiep':2A 'ho':11A 'minh':13A 'pho':6A,10A 'phuong':1A 'thanh':5A,9A 'thu':7A"
4262,,,675.0,68.0,1,huyện lạc dương tỉnh lâm đồng,'dong':6A 'duong':3A 'huyen':1A 'lac':2A 'lam':5A 'tinh':4A
4263,,,152.0,17.0,1,huyện lương sơn tỉnh hoà bình,'binh':6A 'hoa':5A 'huyen':1A 'luong':2A 'son':3A 'tinh':4A
4264,,27436.0,777.0,79.0,1,phường bình hưng hòa quận bình tân thành phố hồ chí minh,"'binh':2A,6A 'chi':11A 'ho':10A 'hoa':4A 'hung':3A 'minh':12A 'pho':9A 'phuong':1A 'quan':5A 'tan':7A 'thanh':8A"
4265,,26386.0,740.0,75.0,1,xã bình an huyện long thành tỉnh đồng nai,'an':3A 'binh':2A 'dong':8A 'huyen':4A 'long':5A 'nai':9A 'thanh':6A 'tinh':7A 'xa':1A
4266,,,777.0,79.0,1,đường 5 quận bình tân thành phố hồ chí minh,'5':2A 'binh':4A 'chi':9A 'duong':1A 'ho':8A 'minh':10A 'pho':7A 'quan':3A 'tan':5A 'thanh':6A
4267,,,,,1,,
4268,,,240.0,25.0,1,huyện tân sơn tỉnh phú thọ,'huyen':1A 'phu':5A 'son':3A 'tan':2A 'tho':6A 'tinh':4A
4269,,,493.0,48.0,1,quận sơn trà thành phố đà nẵng,'da':6A 'nang':7A 'pho':5A 'quan':1A 'son':2A 'thanh':4A 'tra':3A
4270,,,,,1,,
4271,,,,,1,,
4272,,,,,1,,
4273,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
